Type,PROVIDER NAME,StartDateTime,DateCreated,ID,ExternalID,FareAmount,GratuityAmount,SurchargeAmount,ExtraFareAmount,TollAmount,TotalAmount,PaymentType,StartDateTime,EndDateTime,OriginStreetNumber,OriginStreetName,OriginCity,OriginState,OriginZip,OriginLatitude,OriginLongitude,DestinationStreetNumber,DestinationStreetName,DestinationCity,DestinationState,DestinationZip,DestinationLatitude,DestinationLongitude,Milage,Duration
1,Hitch,2017-01-01 03:59:06.0000000 +00:00,2017-01-01 11:24:23.7033333 +00:00,C398__63316__2017-01-01T11:24:23.703_26369973,26369973,53.86,0,0.25,0,0,53.86,1,2017-01-01 03:59:06.0000000 +00:00,2017-01-01 04:47:21.0000000 +00:00,NULL,,Washington,DC,20007,38.9055,-77.0571,NULL,,Burtonsville,MD,20866,39.1045,-76.9306,20,48
1,Hitch,2017-01-01 04:28:57.0000000 +00:00,2017-01-01 11:24:25.0433333 +00:00,B332__81625__2017-01-01T11:24:25.043_26369974,26369974,18.31,0,0.25,0,0,18.31,1,2017-01-01 04:28:57.0000000 +00:00,2017-01-01 04:47:38.0000000 +00:00,NULL,,Washington,DC,20001,38.9139,-77.0199,NULL,,Washington,DC,20007,38.9117,-77.0836,5,19
1,Hitch,2017-01-01 04:15:20.0000000 +00:00,2017-01-01 11:24:26.1900000 +00:00,K188__82882__2017-01-01T11:24:26.190_26369975,26369975,58.02,0,0.25,0,0,58.02,1,2017-01-01 04:15:20.0000000 +00:00,2017-01-01 04:45:08.0000000 +00:00,NULL,,Washington,DC,20007,38.9052,-77.0407,NULL, Metro,Huntington,VA,22303,38.7901,-77.0751,18,30
1,Hitch,2017-01-01 04:32:46.0000000 +00:00,2017-01-01 11:24:27.5566667 +00:00,K598__82380__2017-01-01T11:24:27.557_26369976,26369976,15.12,0,0.25,0,0,15.12,1,2017-01-01 04:32:46.0000000 +00:00,2017-01-01 04:45:50.0000000 +00:00,NULL,,Washington,DC,20001,38.9152,-77.0219,NULL,,Washington,DC,20001,38.9152,-77.0219,3,13
1,Hitch,2017-01-01 04:38:17.0000000 +00:00,2017-01-01 11:24:28.8866667 +00:00,F490__73644__2017-01-01T11:24:28.887_26369977,26369977,10.55,0,0.25,0,0,10.55,1,2017-01-01 04:38:17.0000000 +00:00,2017-01-01 04:44:34.0000000 +00:00,NULL,14th Street Northwest,Washington,DC,20010,38.9079,-77.032,NULL,,Washington,DC,20001,38.9156,-77.0202,1,6
1,Hitch,2017-01-01 04:43:48.0000000 +00:00,2017-01-01 11:24:30.2266667 +00:00,E489__73014__2017-01-01T11:24:30.227_26369978,26369978,80.63,0,0.25,0,0,80.63,1,2017-01-01 04:43:48.0000000 +00:00,2017-01-01 04:43:48.0000000 +00:00,NULL,,Washington,DC,20007,38.9056,-77.0419,NULL,Conductor Way,Calverton,MD,20704,39.0716,-76.9463,0,NULL
1,Hitch,2017-01-01 04:37:37.0000000 +00:00,2017-01-01 11:24:31.0633333 +00:00,C631__63734__2017-01-01T11:24:31.063_26369979,26369979,9.82,0,0.25,0,0,9.82,1,2017-01-01 04:37:37.0000000 +00:00,2017-01-01 04:43:31.0000000 +00:00,NULL,,Washington,DC,20007,38.9052,-77.0665,NULL,Wisconsin Avenue Northwest,Washington,DC,20007,38.9307,-77.0728,2,6
1,Hitch,2017-01-01 04:40:10.0000000 +00:00,2017-01-01 11:24:32.3633333 +00:00,E236__74677__2017-01-01T11:24:32.363_26369980,26369980,6.85,0,0.25,0,0,6.85,1,2017-01-01 04:40:10.0000000 +00:00,2017-01-01 04:42:29.0000000 +00:00,NULL,1912 T Street Northwest,Washington,DC,20009,38.9153,-77.0442,NULL,2400 16th Street Northwest,Washington,DC,20009,38.9212,-77.0366,1,2
1,Hitch,2017-01-01 04:18:46.0000000 +00:00,2017-01-01 11:24:33.7266667 +00:00,G926__79586__2017-01-01T11:24:33.727_26369981,26369981,24.74,0,0.25,0,0,24.74,1,2017-01-01 04:18:46.0000000 +00:00,2017-01-01 04:40:08.0000000 +00:00,NULL,1343 Connecticut Avenue Northwest,Washington,DC,20036,38.9083,-77.0424,NULL,26th Street South,Arlington,VA,22206,38.8465,-77.0763,7,21
1,Hitch,2017-01-01 04:34:42.0000000 +00:00,2017-01-01 11:24:35.0100000 +00:00,G090__81727__2017-01-01T11:24:35.010_26369982,26369982,7.93,0,0.25,0,0,7.93,1,2017-01-01 04:34:42.0000000 +00:00,2017-01-01 04:40:10.0000000 +00:00,NULL,1260 Connecticut Avenue Northwest,Washington,DC,0,38.907,-77.0424,NULL,1505 22nd Street Northwest,Washington,DC,20008,38.9099,-77.0488,1,5
1,Hitch,2017-01-01 04:08:01.0000000 +00:00,2017-01-01 11:24:36.1066667 +00:00,C693__74197__2017-01-01T11:24:36.107_26369983,26369983,49.86,0,0.25,0,0,49.86,1,2017-01-01 04:08:01.0000000 +00:00,2017-01-01 04:39:50.0000000 +00:00,NULL,,Washington,DC,20001,38.9168,-77.0229,NULL,Sydenham Street,Annandale,VA,22031,38.8615,-77.228,20,32
1,Hitch,2017-01-01 04:24:47.0000000 +00:00,2017-01-01 11:24:37.4200000 +00:00,C989__54072__2017-01-01T11:24:37.420_26369984,26369984,13.68,0,0.25,0,0,13.68,1,2017-01-01 04:24:47.0000000 +00:00,2017-01-01 04:37:50.0000000 +00:00,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9069,-77.0416,NULL,4801 Connecticut Avenue Northwest,Washington,DC,20015,38.9523,-77.0682,4,13
1,Hitch,2017-01-01 04:26:21.0000000 +00:00,2017-01-01 11:24:38.7533333 +00:00,G671__77581__2017-01-01T11:24:38.753_26369985,26369985,16.56,0,0.25,0,0,16.56,1,2017-01-01 04:26:21.0000000 +00:00,2017-01-01 04:35:48.0000000 +00:00,NULL,1351 Connecticut Avenue Northwest,Washington,DC,20036,38.9085,-77.0426,NULL,North Nash Street,Arlington,VA,22209,38.8977,-77.0727,3,9
1,Hitch,2017-01-01 04:36:05.0000000 +00:00,2017-01-01 11:24:39.8566667 +00:00,G139__57980__2017-01-01T11:24:39.857_26369986,26369986,15.18,0,0.25,0,0,15.18,1,2017-01-01 04:36:05.0000000 +00:00,2017-01-01 04:36:05.0000000 +00:00,NULL,1330 Maryland Avenue Southwest,Washington,DC,20024,38.8838,-77.0302,NULL,Aviation Circle,Arlington,VA,22202,38.8492,-77.042,0,NULL
1,Hitch,2017-01-01 04:15:28.0000000 +00:00,2017-01-01 11:24:41.2466667 +00:00,F455__82606__2017-01-01T11:24:41.247_26369987,26369987,35.21,0,0.25,0,0,35.21,1,2017-01-01 04:15:28.0000000 +00:00,2017-01-01 04:35:35.0000000 +00:00,NULL,M Street Northwest,Washington,DC,20007,38.9055,-77.0418,NULL,Jackson Street,NULL,MD,20781,38.9306,-76.929,11,20
1,Hitch,2017-01-01 04:12:40.0000000 +00:00,2017-01-01 11:24:42.5000000 +00:00,D472__63656__2017-01-01T11:24:42.500_26369988,26369988,51.33,0,0.25,0,0,51.33,1,2017-01-01 04:12:40.0000000 +00:00,2017-01-01 04:34:57.0000000 +00:00,NULL,,Washington,DC,20007,38.9205,-77.0716,NULL,,Washington,DC,20007,38.9232,-77.073,5,22
1,Hitch,2017-01-01 04:26:56.0000000 +00:00,2017-01-01 11:24:43.8600000 +00:00,F041__56158__2017-01-01T11:24:43.860_26369989,26369989,11.17,0,0.25,0,0,11.17,1,2017-01-01 04:26:56.0000000 +00:00,2017-01-01 04:34:48.0000000 +00:00,NULL,,Washington,DC,20018,38.9188,-76.9718,NULL,1325 2nd Street Northeast,Washington,DC,20002,38.908,-77.0035,2,8
1,Hitch,2017-01-01 04:28:54.0000000 +00:00,2017-01-01 11:24:44.4100000 +00:00,F388__65529__2017-01-01T11:24:44.410_26369990,26369990,10.28,0,0.25,0,0,10.28,1,2017-01-01 04:28:54.0000000 +00:00,2017-01-01 04:35:50.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,1,7
1,Hitch,2017-01-01 04:21:59.0000000 +00:00,2017-01-01 11:24:45.7600000 +00:00,D703__76966__2017-01-01T11:24:45.760_26369991,26369991,9.71,0,0.25,0,0,9.71,1,2017-01-01 04:21:59.0000000 +00:00,2017-01-01 04:32:31.0000000 +00:00,NULL,,Washington,DC,20005,38.9007,-77.0292,NULL,Sherman Avenue Northwest,Washington,DC,20010,38.9294,-77.0263,2,11
1,Hitch,2017-01-01 03:57:02.0000000 +00:00,2017-01-01 11:24:47.0733333 +00:00,F433__74848__2017-01-01T11:24:47.073_26369992,26369992,75.97,0,0.25,0,0,75.97,1,2017-01-01 03:57:02.0000000 +00:00,2017-01-01 04:31:51.0000000 +00:00,NULL,1401 17th Street Northwest,Washington,DC,20009,38.9089,-77.0384,NULL,Saarinen Circle - Departures,NULL,VA,20174,38.9529,-77.4463,28,35
1,Hitch,2017-01-01 04:23:41.0000000 +00:00,2017-01-01 11:24:48.4366667 +00:00,K606__58622__2017-01-01T11:24:48.437_26369993,26369993,9.28,0,0.25,0,0,9.28,1,2017-01-01 04:23:41.0000000 +00:00,2017-01-01 04:31:36.0000000 +00:00,NULL,,Washington,DC,20001,38.9041,-77.0188,NULL,,Washington,DC,20002,38.9045,-77.0006,1,8
1,Hitch,2017-01-01 04:24:26.0000000 +00:00,2017-01-01 11:24:49.5033333 +00:00,G161__82630__2017-01-01T11:24:49.503_26369994,26369994,11.2,0,0.25,0,0,11.2,1,2017-01-01 04:24:26.0000000 +00:00,2017-01-01 04:30:59.0000000 +00:00,NULL,3460 14th Street Northwest,Washington,DC,20010,38.9326,-77.0329,NULL,Girard Street Northwest,Washington,DC,20009,38.9257,-77.0271,1,7
1,Hitch,2017-01-01 04:24:01.0000000 +00:00,2017-01-01 11:24:50.7933333 +00:00,C151__60990__2017-01-01T11:24:50.793_26369995,26369995,10.47,0,0.25,0,0,10.47,1,2017-01-01 04:24:01.0000000 +00:00,2017-01-01 04:30:05.0000000 +00:00,NULL,1330 Connecticut Avenue Northwest,Washington,DC,0,38.908,-77.0426,NULL,2400 18th Street Northwest,Washington,DC,20009,38.9208,-77.0421,1,6
1,Hitch,2017-01-01 03:56:23.0000000 +00:00,2017-01-01 11:24:52.1600000 +00:00,F416__77003__2017-01-01T11:24:52.160_26369996,26369996,26.07,0,0.25,0,0,26.07,1,2017-01-01 03:56:23.0000000 +00:00,2017-01-01 04:29:39.0000000 +00:00,NULL,H Street Northeast,Washington,DC,0,38.9002,-76.986,NULL,2100 Massachusetts Avenue Northwest,Washington,DC,20008,38.9107,-77.0466,7,33
1,Hitch,2017-01-01 04:06:01.0000000 +00:00,2017-01-01 11:24:53.2433333 +00:00,K405__81015__2017-01-01T11:24:53.243_26369997,26369997,23.28,0,0.25,0,0,23.28,1,2017-01-01 04:06:01.0000000 +00:00,2017-01-01 04:29:04.0000000 +00:00,NULL,1200 U Street Northwest,Washington,DC,20009,38.9168,-77.0282,NULL,Minnesota Avenue Northeast,Washington,DC,20019,38.8958,-76.9486,5,23
1,Hitch,2017-01-01 04:28:44.0000000 +00:00,2017-01-01 11:24:54.6100000 +00:00,K630__77413__2017-01-01T11:24:54.610_26369998,26369998,7.7,0,0.25,0,0,7.7,1,2017-01-01 04:28:44.0000000 +00:00,2017-01-01 04:28:44.0000000 +00:00,NULL,14th Street Northwest,Washington,DC,20010,38.9087,-77.0318,NULL,2000 17th Street Northwest,Washington,DC,20009,38.917,-77.0389,0,NULL
1,Hitch,2017-01-01 04:10:45.0000000 +00:00,2017-01-01 11:24:55.9333333 +00:00,K544__52618__2017-01-01T11:24:55.933_26369999,26369999,35.86,0,0.25,0,0,35.86,1,2017-01-01 04:10:45.0000000 +00:00,2017-01-01 04:28:56.0000000 +00:00,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9044,-77.0402,NULL,Pimmit Drive,Idylwood,VA,22043,38.9007,-77.2041,11,18
1,Hitch,2017-01-01 03:57:18.0000000 +00:00,2017-01-01 11:24:57.3033333 +00:00,C384__81668__2017-01-01T11:24:57.303_26370000,26370000,30.36,0,0.25,0,0,30.36,1,2017-01-01 03:57:18.0000000 +00:00,2017-01-01 04:28:10.0000000 +00:00,NULL,1224 Connecticut Avenue Northwest,Washington,DC,0,38.9069,-77.0419,NULL,,Bethesda,MD,20816,38.9515,-77.1195,11,31
1,Hitch,2017-01-01 04:16:01.0000000 +00:00,2017-01-01 11:24:58.3233333 +00:00,G129__63819__2017-01-01T11:24:58.323_26370001,26370001,13.49,0,0.25,0,0,13.49,1,2017-01-01 04:16:01.0000000 +00:00,2017-01-01 04:28:02.0000000 +00:00,NULL,1077 31st Street Northwest,Washington,DC,20007,38.9052,-77.0612,NULL,1441 Harvard Street Northwest,Washington,DC,20009,38.9265,-77.0337,3,12
1,Hitch,2017-01-01 04:07:10.0000000 +00:00,2017-01-01 11:24:59.6633333 +00:00,G116__77808__2017-01-01T11:24:59.663_26370002,26370002,26.38,0,0.25,0,0,26.38,1,2017-01-01 04:07:10.0000000 +00:00,2017-01-01 04:27:46.0000000 +00:00,NULL,North Capitol St,NULL,DC,20422,38.9265,-77.0092,NULL,13th Street North,Arlington,VA,22209,38.8888,-77.0847,8,21
1,Hitch,2017-01-01 04:09:50.0000000 +00:00,2017-01-01 11:25:01.0233333 +00:00,G630__58825__2017-01-01T11:25:01.023_26370003,26370003,21.05,0,0.25,0,0,21.05,1,2017-01-01 04:09:50.0000000 +00:00,2017-01-01 04:27:15.0000000 +00:00,NULL,New Hampshire Avenue,Chillum,MD,20783,38.9735,-76.9961,NULL,,Beltsville,MD,20705,39.0437,-76.9497,6,17
1,Hitch,2017-01-01 04:19:26.0000000 +00:00,2017-01-01 11:25:02.1633333 +00:00,C325__74128__2017-01-01T11:25:02.163_26370004,26370004,9.74,0,0.25,0,0,9.74,1,2017-01-01 04:19:26.0000000 +00:00,2017-01-01 04:26:54.0000000 +00:00,NULL,2481 18th Street Northwest,Washington,DC,20009,38.9225,-77.0426,NULL,2400 16th Street Northwest,Washington,DC,20009,38.9213,-77.0367,0,7
1,Hitch,2017-01-01 04:15:13.0000000 +00:00,2017-01-01 11:25:03.2866667 +00:00,J997__79815__2017-01-01T11:25:03.287_26370005,26370005,12.17,0,0.25,0,0,12.17,1,2017-01-01 04:15:13.0000000 +00:00,2017-01-01 04:27:06.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.917,-77.0279,NULL,,Washington,DC,20002,38.9055,-77.0058,2,12
1,Hitch,2017-01-01 04:17:52.0000000 +00:00,2017-01-01 11:25:04.6066667 +00:00,F339__72365__2017-01-01T11:25:04.607_26370006,26370006,11.9,0,0.25,0,0,11.9,1,2017-01-01 04:17:52.0000000 +00:00,2017-01-01 04:26:34.0000000 +00:00,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9027,-77.0394,NULL,16th Street Northwest,Washington,DC,20009,38.9295,-77.0365,2,9
1,Hitch,2017-01-01 04:08:38.0000000 +00:00,2017-01-01 11:25:05.9300000 +00:00,G759__79779__2017-01-01T11:25:05.930_26370007,26370007,28.46,0,0.25,0,0,28.46,1,2017-01-01 04:08:38.0000000 +00:00,2017-01-01 04:25:43.0000000 +00:00,NULL,1301 Connecticut Avenue Northwest,Washington,DC,20036,38.9076,-77.0421,NULL,Leesburg Pike,Bailey s Crossroads,VA,22041,38.844,-77.1112,9,17
1,Hitch,2017-01-01 04:11:39.0000000 +00:00,2017-01-01 11:25:06.9000000 +00:00,D133__70530__2017-01-01T11:25:06.900_26370008,26370008,28.34,0,0.25,0,0,28.34,1,2017-01-01 04:11:39.0000000 +00:00,2017-01-01 04:25:39.0000000 +00:00,NULL,320 3rd Street Northeast,Washington,DC,0,38.8943,-77.0021,NULL,,Arlington,VA,22203,38.876,-77.1118,9,14
1,Hitch,2017-01-01 04:02:04.0000000 +00:00,2017-01-01 11:25:08.2200000 +00:00,K753__71987__2017-01-01T11:25:08.220_26370009,26370009,24.19,0,0.25,0,0,24.19,1,2017-01-01 04:02:04.0000000 +00:00,2017-01-01 04:25:43.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.9169,-77.0277,NULL,,Washington,DC,20018,38.9232,-76.953,5,24
1,Hitch,2017-01-01 04:01:08.0000000 +00:00,2017-01-01 11:25:09.5766667 +00:00,J058__82803__2017-01-01T11:25:09.577_26370010,26370010,29.88,0,0.25,0,0,29.88,1,2017-01-01 04:01:08.0000000 +00:00,2017-01-01 04:25:28.0000000 +00:00,NULL,1909 K Street Northwest,Washington,DC,0,38.9027,-77.0439,NULL,Mount Eagle Drive,Huntington,VA,22303,38.7893,-77.0664,11,24
1,Hitch,2017-01-01 03:50:57.0000000 +00:00,2017-01-01 11:25:10.8700000 +00:00,K327__80245__2017-01-01T11:25:10.870_26370011,26370011,52.77,0,0.25,0,0,52.77,1,2017-01-01 03:50:57.0000000 +00:00,2017-01-01 04:24:46.0000000 +00:00,NULL,,Washington,DC,20001,38.9168,-77.0239,NULL,Oakton Terrace Road,Oakton,VA,22124,38.874,-77.2933,19,34
1,Hitch,2017-01-01 04:03:18.0000000 +00:00,2017-01-01 11:25:11.9433333 +00:00,F468__80486__2017-01-01T11:25:11.943_26370012,26370012,26.56,0,0.25,0,0,26.56,1,2017-01-01 04:03:18.0000000 +00:00,2017-01-01 04:24:12.0000000 +00:00,NULL,16th Street Northwest,Washington,DC,20009,38.9232,-77.0364,NULL,4000 Fairfax Drive,Arlington,VA,22203,38.8824,-77.1073,8,21
1,Hitch,2017-01-01 04:31:13.0000000 +00:00,2017-01-01 11:25:12.5133333 +00:00,B171__80170__2017-01-01T11:25:12.513_26370013,26370013,7.93,0,0.25,0,0,7.93,1,2017-01-01 04:31:13.0000000 +00:00,2017-01-01 04:36:03.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,1,5
1,Hitch,2017-01-01 03:53:47.0000000 +00:00,2017-01-01 11:25:13.8766667 +00:00,G947__75586__2017-01-01T11:25:13.877_26370014,26370014,39.42,0,0.25,0,0,39.42,1,2017-01-01 03:53:47.0000000 +00:00,2017-01-01 04:23:17.0000000 +00:00,NULL,,Washington,DC,20001,38.9164,-77.0239,NULL,Leesburg Pike,Bailey s Crossroads,VA,22041,38.8455,-77.1214,12,30
1,Hitch,2017-01-01 04:14:11.0000000 +00:00,2017-01-01 11:25:15.2200000 +00:00,C631__63734__2017-01-01T11:25:15.220_26370015,26370015,10.55,0,0.25,0,0,10.55,1,2017-01-01 04:14:11.0000000 +00:00,2017-01-01 04:22:13.0000000 +00:00,NULL,Wisconsin Avenue Northwest,Washington,DC,20007,38.9058,-77.0629,NULL,,Washington,DC,20008,38.9111,-77.0483,1,8
1,Hitch,2017-01-01 04:10:04.0000000 +00:00,2017-01-01 11:25:16.5233333 +00:00,F426__91190__2017-01-01T11:25:16.523_26370016,26370016,12.03,0,0.25,0,0,12.03,1,2017-01-01 04:10:04.0000000 +00:00,2017-01-01 04:21:48.0000000 +00:00,NULL,Jefferson Place Northwest,Washington,DC,20036,38.9064,-77.0418,NULL,1250 U Street Northwest,Washington,DC,20009,38.9169,-77.0292,2,12
1,Hitch,2017-01-01 03:43:06.0000000 +00:00,2017-01-01 11:25:17.8700000 +00:00,C290__75377__2017-01-01T11:25:17.870_26370017,26370017,87.98,0,0.25,0,0,87.98,1,2017-01-01 03:43:06.0000000 +00:00,2017-01-01 04:20:09.0000000 +00:00,NULL,South Edgewood Street,Arlington,VA,22204,38.8563,-77.0844,NULL,Saarinen Circle - Departures,NULL,VA,20174,38.953,-77.4457,30,37
1,UVC,2017-01-01 11:10:00.0000000 +00:00,2017-01-01 11:25:23.7766667 +00:00,E367__65457__2017-01-01T11:25:23.777_26370018,26370018,10,0,0.25,1,0,11.25,2,2017-01-01 11:10:00.0000000 +00:00,2017-01-01 11:19:00.0000000 +00:00,NULL,601-679 5th St NW,Washington,DC,20001,38.89751,-77.0189,NULL,1-5 23RD ST SW,Washington,DC,20037,38.88787,-77.0501,2.4,9
1,UVC,2017-01-01 11:17:00.0000000 +00:00,2017-01-01 11:25:23.8433333 +00:00,C040__77432__2017-01-01T11:25:23.843_26370019,26370019,6.22,0,0.25,1,0,7.47,2,2017-01-01 11:17:00.0000000 +00:00,2017-01-01 11:22:00.0000000 +00:00,NULL,1585-1599 U St NW,Washington,DC,20009,38.91709,-77.03631,NULL,1500 M ST NW,Washington,DC,20005,38.90564,-77.03442,1.1,5
1,UVC,2017-01-01 11:13:00.0000000 +00:00,2017-01-01 11:25:23.9800000 +00:00,M037__59090__2017-01-01T11:25:23.980_26370020,26370020,9.46,0,0.25,0,0,9.71,2,2017-01-01 11:13:00.0000000 +00:00,2017-01-01 11:24:00.0000000 +00:00,NULL,900 9TH ST NW,Washington,DC,20001,38.90138,-77.02444,NULL,3057 M ST NW,Washington,DC,20007,38.90527,-77.06033,2.3,11
1,UVC,2017-01-01 11:10:00.0000000 +00:00,2017-01-01 11:25:24.0533333 +00:00,C058__77617__2017-01-01T11:25:24.053_26370021,26370021,12.43,2.74,0.25,1,0,16.42,1,2017-01-01 11:10:00.0000000 +00:00,2017-01-01 11:25:00.0000000 +00:00,NULL,1303-1351 Constitution Ave NW,Washington,DC,0,38.89224,-77.03124,NULL,1735-1753 Lamont St NW,Washington,DC,20010,38.93147,-77.04075,3.1,15
1,UVC,2017-01-01 11:15:00.0000000 +00:00,2017-01-01 11:39:51.5900000 +00:00,D088__51040__2017-01-01T11:39:51.590_26370022,26370022,16.21,4.09,0.25,4,0,24.55,1,2017-01-01 11:15:00.0000000 +00:00,2017-01-01 11:28:00.0000000 +00:00,NULL,4 Aviation Cir,Arlington,VA,22202,38.85404,-77.04436,NULL,61-99 Patterson St NE,Washington,DC,20002,38.90644,-77.00591,5.5,13
1,UVC,2017-01-01 11:24:00.0000000 +00:00,2017-01-01 11:39:51.7000000 +00:00,K478__77286__2017-01-01T11:39:51.700_26370023,26370023,7.84,0,0.25,0,0,8.09,2,2017-01-01 11:24:00.0000000 +00:00,2017-01-01 11:30:00.0000000 +00:00,NULL,6308-6314 14th St NW,Washington,DC,20011,38.96659,-77.03346,NULL,3704 14th St Nw,Washington,DC,20010,38.93735,-77.03279,2,6
1,UVC,2017-01-01 11:25:00.0000000 +00:00,2017-01-01 11:39:51.7700000 +00:00,B961__75691__2017-01-01T11:39:51.770_26370024,26370024,7.84,0,0.25,1,0,9.09,2,2017-01-01 11:25:00.0000000 +00:00,2017-01-01 11:31:00.0000000 +00:00,NULL,1001 PENNSYLVANIA AVE NW,Washington,DC,20004,38.89434,-77.02718,NULL,33 Columbus Monument Drive Northeast,Washington,DC,20002,38.89657,-77.00559,1.4,6
1,UVC,2017-01-01 11:12:00.0000000 +00:00,2017-01-01 11:39:51.8566667 +00:00,F685__54882__2017-01-01T11:39:51.857_26370025,26370025,27.01,3,0.25,3,0,33.26,1,2017-01-01 11:12:00.0000000 +00:00,2017-01-01 11:32:00.0000000 +00:00,NULL,THOMAS AVE,Arlington,VA,22202,38.84943,-77.04144,NULL,1 AVIATION CIR,Arlington,VA,22202,38.84941,-77.04293,10.5,20
1,UVC,2017-01-01 11:22:00.0000000 +00:00,2017-01-01 11:39:51.9733333 +00:00,G643__77706__2017-01-01T11:39:51.973_26370026,26370026,11.89,0,0.25,1,0,13.14,2,2017-01-01 11:22:00.0000000 +00:00,2017-01-01 11:32:00.0000000 +00:00,NULL,Jack Valenti Building,888 16th St NW,WA,0,38.9009,-77.03697,NULL,1289-1399 N WAYNE ST,Arlington,VA,22201,38.88863,-77.08623,3.5,10
1,UVC,2017-01-01 11:04:00.0000000 +00:00,2017-01-01 11:39:52.0900000 +00:00,A342__72376__2017-01-01T11:39:52.090_26370027,26370027,37.27,0,0.25,1,0,38.52,1,2017-01-01 11:04:00.0000000 +00:00,2017-01-01 11:34:00.0000000 +00:00,NULL,1401 Rhode Island Ave Nw,Washington,DC,20005,38.90896,-77.0321,NULL,6900 Oxon Hill Rd,Oxon Hill,MD,20745,38.79418,-77.00246,15,30
1,UVC,2017-01-01 11:26:00.0000000 +00:00,2017-01-01 11:39:52.1900000 +00:00,C607__70036__2017-01-01T11:39:52.190_26370028,26370028,7.57,0,0.25,0,0,7.82,2,2017-01-01 11:26:00.0000000 +00:00,2017-01-01 11:34:00.0000000 +00:00,NULL,749-799 11th St NW,Washington,DC,20001,38.89959,-77.02693,NULL,2 Columbus Circle Northeast,Washington,DC,20544,38.89603,-77.00592,1.2,8
1,UVC,2017-01-01 10:59:00.0000000 +00:00,2017-01-01 11:39:52.3500000 +00:00,A216__62710__2017-01-01T11:39:52.350_26370029,26370029,33.76,0,0.25,3,0,37.01,2,2017-01-01 10:59:00.0000000 +00:00,2017-01-01 11:36:00.0000000 +00:00,NULL,4 Aviation Cir,Arlington,VA,22202,38.85406,-77.0443,NULL,976-1074 New York Ave NE,Washington,DC,20002,38.91287,-76.99358,14,37
1,UVC,2017-01-01 11:29:00.0000000 +00:00,2017-01-01 11:39:52.4366667 +00:00,D955__74545__2017-01-01T11:39:52.437_26370030,26370030,8.11,3,0.25,0,0,11.36,1,2017-01-01 11:29:00.0000000 +00:00,2017-01-01 11:36:00.0000000 +00:00,NULL,3031 14th St Nw,Washington,DC,20009,38.92836,-77.03253,NULL,401 MICHIGAN AVE NE,Washington,DC,20017,38.93216,-77.00005,2.1,7
1,UVC,2017-01-01 11:32:00.0000000 +00:00,2017-01-01 11:39:52.5200000 +00:00,F736__65608__2017-01-01T11:39:52.520_26370031,26370031,5.68,0,0.25,0,0,5.93,2,2017-01-01 11:32:00.0000000 +00:00,2017-01-01 11:37:00.0000000 +00:00,NULL,1100 NEW JERSEY AVE SE,Washington,DC,20003,38.87737,-77.00396,NULL,375-399 M ST SW,Washington,DC,20024,38.87658,-77.01735,0.8,5
1,UVC,2017-01-01 11:24:00.0000000 +00:00,2017-01-01 11:46:13.7000000 +00:00,D570__75002__2017-01-01T11:46:13.700_26370032,26370032,16.21,0,0.25,1,0,17.46,2,2017-01-01 11:24:00.0000000 +00:00,2017-01-01 11:40:00.0000000 +00:00,NULL,1216 16th St Nw,Washington,DC,20036,38.90646,-77.0367,NULL,3-4 S Smith Blvd,Arlington,VA,22202,38.85362,-77.04345,5.3,16
1,UVC,2017-01-01 11:32:00.0000000 +00:00,2017-01-01 11:46:13.7833333 +00:00,G787__63393__2017-01-01T11:46:13.783_26370033,26370033,8.65,1,0.25,0,0,9.9,1,2017-01-01 11:32:00.0000000 +00:00,2017-01-01 11:41:00.0000000 +00:00,NULL,1211-1215 15th St NW,Washington,DC,20005,38.90642,-77.03454,NULL,802-898 Independence Ave SW,Washington,DC,20024,38.88749,-77.02358,2,9
1,UVC,2017-01-01 11:30:00.0000000 +00:00,2017-01-01 11:46:13.9366667 +00:00,B870__72741__2017-01-01T11:46:13.937_26370034,26370034,12.43,0,0.25,1,0,13.68,1,2017-01-01 11:30:00.0000000 +00:00,2017-01-01 11:42:00.0000000 +00:00,NULL,2066-2098 T St NW,Washington,DC,20009,38.91611,-77.04604,NULL,1308-1338 US-29,Arlington,VA,22209,38.89817,-77.07297,3.6,12
1,UVC,2017-01-01 11:27:00.0000000 +00:00,2017-01-01 11:46:14.0433333 +00:00,D122__56389__2017-01-01T11:46:14.043_26370035,26370035,12.43,2.74,0.25,1,0,16.42,1,2017-01-01 11:27:00.0000000 +00:00,2017-01-01 11:43:00.0000000 +00:00,NULL,1156 15TH ST NW,Washington,DC,20005,38.90542,-77.03491,NULL,17 E Basin Dr SW,Washington,DC,20242,38.87985,-77.03739,3,16
